shipment_id,shipment_date,warehouse_id,customer_id,planned_transit_days,actual_transit_days,delivery_status,shipment_value_inr,freight_revenue_inr,operational_cost_inr,profit_inr,profit_margin_pct,on_time_flag,delivery_date,warehouse_name,warehouse_region,state,customer_name,customer_segment,customer_region
1112,2026-01-03,6,136,4.2,4.2,Delivered,1720.47,662.39,495.17,167.22,25.24,1,2026-01-07,Pune Hub,West,Maharashtra,Customer_136,Retail,South
1113,2026-04-19,8,110,3.9,3.9,Delivered,1270.57,648.39,385.24,263.15,40.59,1,2026-04-22,Ahmedabad Hub,West,Gujarat,Customer_110,Retail,South
1114,2025-08-30,5,66,5.4,8.5,Delayed,1331.29,690.15,568.86,121.29,17.57,0,2025-09-07,Delhi Hub,North,Delhi,Customer_066,E-commerce,South
1115,2026-01-14,4,10,2.1,2.1,Delivered,5603.4,533.52,363.78,169.74,31.82,1,2026-01-16,Mumbai Hub,West,Maharashtra,Customer_010,Wholesale,North
1116,2026-04-21,6,117,2.2,2.2,Delivered,2297.38,635.0,446.49,188.51,29.69,1,2026-04-23,Pune Hub,West,Maharashtra,Customer_117,Wholesale,North
1117,2026-05-15,5,83,1.9,1.9,Delivered,3849.21,966.11,721.51,244.6,25.32,1,2026-05-16,Delhi Hub,North,Delhi,Customer_083,Retail,West
1118,2026-04-28,8,139,3.3,5.2,Returned,641.24,543.54,426.35,117.19,21.56,0,2026-05-03,Ahmedabad Hub,West,Gujarat,Customer_139,E-commerce,South
1119,2026-06-09,6,134,2.9,2.9,Delivered,1175.37,793.05,474.07,318.98,40.22,1,2026-06-11,Pune Hub,West,Maharashtra,Customer_134,Retail,South
1120,2025-07-11,1,70,2.4,5.4,Delayed,617.47,840.21,666.11,174.1,20.72,0,2025-07-16,Hyderabad Hub,South,Telangana,Customer_070,Enterprise,North
1121,2025-08-31,8,39,3.1,3.1,Delivered,3169.97,944.7,630.73,313.97,33.23,1,2025-09-03,Ahmedabad Hub,West,Gujarat,Customer_039,Wholesale,West
1122,2026-05-29,2,13,2.1,2.1,Delivered,3400.0,367.79,256.14,111.65,30.36,1,2026-05-31,Bengaluru Hub,South,Karnataka,Customer_013,Wholesale,West
1123,2026-02-11,1,59,4.9,4.9,Delivered,2214.56,820.19,513.68,306.51,37.37,1,2026-02-15,Hyderabad Hub,South,Telangana,Customer_059,Retail,South
1124,2025-11-30,4,67,2.4,5.4,Delayed,6987.11,423.49,283.67,139.82,33.02,0,2025-12-05,Mumbai Hub,West,Maharashtra,Customer_067,Retail,South
1125,2026-01-15,5,41,2.6,5.2,Delayed,3338.12,860.97,668.41,192.56,22.37,0,2026-01-20,Delhi Hub,North,Delhi,Customer_041,Retail,South
1126,2025-08-21,6,35,1.0,1.0,Delivered,1733.77,811.08,458.15,352.93,43.51,1,2025-08-22,Pune Hub,West,Maharashtra,Customer_035,Enterprise,South
1127,2026-03-17,4,81,1.4,1.4,Delivered,1658.87,1799.23,1153.15,646.08,35.91,1,2026-03-18,Mumbai Hub,West,Maharashtra,Customer_081,Enterprise,North
1128,2025-08-28,4,34,2.6,2.6,Delivered,2282.1,571.07,320.39,250.68,43.9,1,2025-08-30,Mumbai Hub,West,Maharashtra,Customer_034,Enterprise,East
1129,2025-09-10,8,76,2.9,2.9,Delivered,3467.14,568.76,343.93,224.83,39.53,1,2025-09-12,Ahmedabad Hub,West,Gujarat,Customer_076,Wholesale,South
1130,2025-11-25,2,70,4.0,4.0,Delivered,2423.39,355.71,205.44,150.27,42.25,1,2025-11-29,Bengaluru Hub,South,Karnataka,Customer_070,Enterprise,North
1131,2026-06-14,7,11,1.6,4.1,Delayed,1130.35,280.42,210.37,70.05,24.98,0,2026-06-18,Kolkata Hub,East,West Bengal,Customer_011,Retail,West
1132,2025-09-01,4,112,3.7,3.7,Delivered,1122.86,688.8,419.37,269.43,39.12,1,2025-09-04,Mumbai Hub,West,Maharashtra,Customer_112,Retail,East
1133,2026-05-06,2,27,3.9,3.9,Delivered,2044.51,652.78,367.96,284.82,43.63,1,2026-05-09,Bengaluru Hub,South,Karnataka,Customer_027,Retail,North
1134,2026-02-28,5,48,3.9,3.9,Delivered,1013.02,373.56,233.3,140.26,37.55,1,2026-03-03,Delhi Hub,North,Delhi,Customer_048,E-commerce,East
1135,2026-05-26,5,24,4.3,4.3,Delivered,4114.55,892.63,690.15,202.48,22.68,1,2026-05-30,Delhi Hub,North,Delhi,Customer_024,E-commerce,South
1136,2025-10-15,6,18,1.9,1.9,Delivered,2065.17,481.88,366.52,115.36,23.94,1,2025-10-16,Pune Hub,West,Maharashtra,Customer_018,E-commerce,South
1137,2026-02-11,7,27,3.8,7.7,Delayed,510.0,451.22,420.77,30.45,6.75,0,2026-02-18,Kolkata Hub,East,West Bengal,Customer_027,Retail,North
1138,2026-05-09,2,54,5.1,5.1,Delivered,1567.34,782.71,507.12,275.59,35.21,1,2026-05-14,Bengaluru Hub,South,Karnataka,Customer_054,Enterprise,East
1139,2026-02-03,1,55,4.7,4.7,Delivered,1736.63,218.47,168.16,50.31,23.03,1,2026-02-07,Hyderabad Hub,South,Telangana,Customer_055,E-commerce,West
1140,2026-02-26,5,120,5.3,5.3,Delivered,3394.02,980.77,772.73,208.04,21.21,1,2026-03-03,Delhi Hub,North,Delhi,Customer_120,E-commerce,South
1141,2026-03-16,8,21,3.5,3.5,Delivered,1601.44,136.57,107.82,28.75,21.05,1,2026-03-19,Ahmedabad Hub,West,Gujarat,Customer_021,E-commerce,North
1142,2026-03-19,7,115,2.5,2.5,Delivered,6207.11,351.82,204.43,147.39,41.89,1,2026-03-21,Kolkata Hub,East,West Bengal,Customer_115,E-commerce,East
1143,2025-07-05,6,120,1.0,1.0,Delivered,2551.74,488.32,369.11,119.21,24.41,1,2025-07-06,Pune Hub,West,Maharashtra,Customer_120,E-commerce,South
1144,2026-03-18,1,58,1.8,1.8,Delivered,500.35,135.82,86.13,49.69,36.59,1,2026-03-19,Hyderabad Hub,South,Telangana,Customer_058,Retail,North
1145,2025-08-23,5,54,2.6,2.6,Delivered,1299.13,248.78,164.8,83.98,33.76,1,2025-08-25,Delhi Hub,North,Delhi,Customer_054,Enterprise,East
1146,2025-08-16,5,146,2.8,2.8,Delivered,1074.81,402.7,287.49,115.21,28.61,1,2025-08-18,Delhi Hub,North,Delhi,Customer_146,Retail,West
1147,2026-01-31,6,3,2.3,5.8,Delayed,1743.17,126.53,114.53,12.0,9.48,0,2026-02-05,Pune Hub,West,Maharashtra,Customer_003,Wholesale,South
1148,2025-12-24,6,129,3.6,3.6,Delivered,5082.69,338.71,262.48,76.23,22.51,1,2025-12-27,Pune Hub,West,Maharashtra,Customer_129,Retail,North
1149,2025-07-09,3,6,3.4,5.0,Delayed,866.22,436.42,401.81,34.61,7.93,0,2025-07-14,Chennai Hub,South,Tamil Nadu,Customer_006,Retail,South
1150,2025-10-07,8,19,3.2,3.2,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Ahmedabad Hub,West,Gujarat,Customer_019,E-commerce,South
1151,2025-07-20,4,86,4.1,4.1,Delivered,1375.31,675.6,412.16,263.44,38.99,1,2025-07-24,Mumbai Hub,West,Maharashtra,Customer_086,Retail,North
1152,2026-02-26,4,115,2.7,4.4,Delayed,1012.91,484.51,412.03,72.48,14.96,0,2026-03-02,Mumbai Hub,West,Maharashtra,Customer_115,E-commerce,East
1153,2025-08-30,1,123,4.4,4.4,Delivered,2225.26,106.27,67.63,38.64,36.36,1,2025-09-03,Hyderabad Hub,South,Telangana,Customer_123,Retail,East
1154,2025-12-25,4,136,1.9,1.9,Delivered,198.02,609.41,466.97,142.44,23.37,1,2025-12-26,Mumbai Hub,West,Maharashtra,Customer_136,Retail,South
1155,2026-06-03,1,73,2.9,2.9,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Hyderabad Hub,South,Telangana,Customer_073,Retail,South
1156,2025-08-31,7,47,3.6,3.6,Delivered,2034.04,412.63,315.31,97.32,23.59,1,2025-09-03,Kolkata Hub,East,West Bengal,Customer_047,Retail,North
1157,2025-11-22,5,85,1.1,1.1,Delivered,2052.56,809.07,642.05,167.02,20.64,1,2025-11-23,Delhi Hub,North,Delhi,Customer_085,Retail,South
1158,2026-02-01,3,28,2.6,2.6,Delivered,1671.69,349.32,217.24,132.08,37.81,1,2026-02-03,Chennai Hub,South,Tamil Nadu,Customer_028,E-commerce,West
1159,2025-07-03,3,46,4.0,4.0,Delivered,425.25,533.63,297.4,236.23,44.27,1,2025-07-07,Chennai Hub,South,Tamil Nadu,Customer_046,Wholesale,South
1160,2025-12-07,8,132,2.7,2.7,Delivered,1722.87,776.18,468.49,307.69,39.64,1,2025-12-09,Ahmedabad Hub,West,Gujarat,Customer_132,Retail,South
1161,2026-02-12,8,120,1.2,1.2,Delivered,1100.81,332.87,236.32,96.55,29.01,1,2026-02-13,Ahmedabad Hub,West,Gujarat,Customer_120,E-commerce,South
1162,2026-03-26,5,136,2.2,2.2,Delivered,288.34,497.44,374.21,123.23,24.77,1,2026-03-28,Delhi Hub,North,Delhi,Customer_136,Retail,South
1163,2025-10-28,6,116,1.7,1.7,Delivered,957.12,616.34,454.31,162.03,26.29,1,2025-10-29,Pune Hub,West,Maharashtra,Customer_116,Enterprise,North
1164,2025-09-27,8,61,3.7,3.7,Delivered,3033.8,599.98,450.43,149.55,24.93,1,2025-09-30,Ahmedabad Hub,West,Gujarat,Customer_061,E-commerce,West
1165,2026-05-25,8,17,3.3,3.3,Delivered,2787.07,536.24,418.89,117.35,21.88,1,2026-05-28,Ahmedabad Hub,West,Gujarat,Customer_017,Retail,South
1166,2025-09-06,2,34,1.5,5.0,Delayed,2626.15,426.12,292.93,133.19,31.26,0,2025-09-11,Bengaluru Hub,South,Karnataka,Customer_034,Enterprise,East
1167,2026-06-22,2,20,1.4,1.4,Delivered,2327.76,1129.04,635.1,493.94,43.75,1,2026-06-23,Bengaluru Hub,South,Karnataka,Customer_020,Retail,West
1168,2025-10-06,4,43,2.4,2.4,Delivered,2319.71,1182.19,747.25,434.94,36.79,1,2025-10-08,Mumbai Hub,West,Maharashtra,Customer_043,Retail,East
1169,2026-03-24,6,10,3.2,3.2,Delivered,3156.71,816.73,623.53,193.2,23.66,1,2026-03-27,Pune Hub,West,Maharashtra,Customer_010,Wholesale,North
1170,2025-10-13,1,94,2.5,2.5,Delivered,1203.08,331.7,242.79,88.91,26.8,1,2025-10-15,Hyderabad Hub,South,Telangana,Customer_094,E-commerce,West
1171,2026-05-19,7,115,3.6,3.6,Delivered,2556.34,689.21,384.75,304.46,44.18,1,2026-05-22,Kolkata Hub,East,West Bengal,Customer_115,E-commerce,East
1172,2025-10-31,3,127,3.5,8.0,Delayed,2776.23,611.34,430.92,180.42,29.51,0,2025-11-08,Chennai Hub,South,Tamil Nadu,Customer_127,Wholesale,North
1173,2025-07-29,4,110,3.8,3.8,Delivered,4142.41,396.42,310.17,86.25,21.76,1,2025-08-01,Mumbai Hub,West,Maharashtra,Customer_110,Retail,South
1174,2025-11-14,8,107,1.6,1.6,Delivered,3430.32,276.31,186.25,90.06,32.59,1,2025-11-15,Ahmedabad Hub,West,Gujarat,Customer_107,E-commerce,East
1175,2026-01-11,5,105,2.9,2.9,Delivered,4177.55,447.69,317.87,129.82,29.0,1,2026-01-13,Delhi Hub,North,Delhi,Customer_105,Enterprise,South
1176,2026-02-11,6,71,4.4,4.4,Delivered,2151.84,383.09,219.73,163.36,42.64,1,2026-02-15,Pune Hub,West,Maharashtra,Customer_071,Wholesale,North
1177,2026-05-28,8,84,2.5,2.5,Delivered,4064.62,858.68,596.09,262.59,30.58,1,2026-05-30,Ahmedabad Hub,West,Gujarat,Customer_084,Retail,West
1178,2025-12-17,3,3,2.3,2.3,Delivered,1409.82,719.77,548.13,171.64,23.85,1,2025-12-19,Chennai Hub,South,Tamil Nadu,Customer_003,Wholesale,South
1179,2025-07-09,1,46,2.7,2.7,Delivered,494.54,2054.32,1593.35,460.97,22.44,1,2025-07-11,Hyderabad Hub,South,Telangana,Customer_046,Wholesale,South
1180,2025-08-09,1,26,2.6,2.6,Delivered,3094.3,921.96,610.93,311.03,33.74,1,2025-08-11,Hyderabad Hub,South,Telangana,Customer_026,Wholesale,South
1181,2025-07-25,2,138,3.3,3.3,Delivered,1550.52,667.42,465.0,202.42,30.33,1,2025-07-28,Bengaluru Hub,South,Karnataka,Customer_138,Wholesale,West
1182,2026-03-18,4,8,2.6,2.6,Delivered,1066.92,446.29,326.88,119.41,26.76,1,2026-03-20,Mumbai Hub,West,Maharashtra,Customer_008,Enterprise,North
1183,2026-02-11,8,55,1.0,1.0,Delivered,2968.77,646.45,420.03,226.42,35.03,1,2026-02-12,Ahmedabad Hub,West,Gujarat,Customer_055,E-commerce,West
1184,2025-11-01,5,91,4.5,6.2,Delayed,1862.82,235.74,181.36,54.38,23.07,0,2025-11-07,Delhi Hub,North,Delhi,Customer_091,Retail,East
1185,2025-08-07,3,138,3.8,3.8,Delivered,906.44,192.3,110.04,82.26,42.78,1,2025-08-10,Chennai Hub,South,Tamil Nadu,Customer_138,Wholesale,West
1186,2026-05-24,8,114,3.4,3.4,Delivered,958.4,722.47,432.66,289.81,40.11,1,2026-05-27,Ahmedabad Hub,West,Gujarat,Customer_114,Wholesale,West
1187,2026-03-08,7,79,3.1,3.1,Delivered,1416.63,386.83,307.79,79.04,20.43,1,2026-03-11,Kolkata Hub,East,West Bengal,Customer_079,E-commerce,East
1188,2025-12-23,1,101,2.8,2.8,Delivered,2332.83,743.09,570.54,172.55,23.22,1,2025-12-25,Hyderabad Hub,South,Telangana,Customer_101,Retail,South
1189,2025-09-28,8,86,2.3,2.3,Delivered,1179.25,649.46,413.45,236.01,36.34,1,2025-09-30,Ahmedabad Hub,West,Gujarat,Customer_086,Retail,North
1190,2025-08-06,3,45,1.1,1.1,Delivered,1316.17,431.74,327.07,104.67,24.24,1,2025-08-07,Chennai Hub,South,Tamil Nadu,Customer_045,Retail,South
1191,2026-05-12,5,50,5.0,5.0,Delivered,3093.62,1071.24,794.0,277.24,25.88,1,2026-05-17,Delhi Hub,North,Delhi,Customer_050,Retail,North
1192,2025-12-23,3,64,3.2,3.2,Delivered,2239.33,207.46,164.28,43.18,20.81,1,2025-12-26,Chennai Hub,South,Tamil Nadu,Customer_064,E-commerce,South
1193,2026-04-10,4,95,1.4,1.4,Delivered,569.25,131.1,73.4,57.7,44.01,1,2026-04-11,Mumbai Hub,West,Maharashtra,Customer_095,Wholesale,South
1194,2025-09-19,2,2,2.1,2.1,Delivered,960.39,327.11,227.26,99.85,30.52,1,2025-09-21,Bengaluru Hub,South,Karnataka,Customer_002,Enterprise,South
1195,2025-10-22,3,95,3.5,3.5,Delivered,1042.54,960.41,696.49,263.92,27.48,1,2025-10-25,Chennai Hub,South,Tamil Nadu,Customer_095,Wholesale,South
1196,2025-08-09,6,62,3.5,3.5,Delivered,1393.62,348.21,263.72,84.49,24.26,1,2025-08-12,Pune Hub,West,Maharashtra,Customer_062,Retail,North
1197,2026-04-27,8,142,2.4,2.4,Delivered,1958.49,485.17,364.2,120.97,24.93,1,2026-04-29,Ahmedabad Hub,West,Gujarat,Customer_142,Retail,South
1198,2026-02-09,2,74,2.0,2.0,Delivered,2100.65,410.56,254.2,156.36,38.08,1,2026-02-11,Bengaluru Hub,South,Karnataka,Customer_074,Wholesale,West
1199,2026-05-14,5,100,2.6,2.6,Delivered,1655.89,860.66,624.74,235.92,27.41,1,2026-05-16,Delhi Hub,North,Delhi,Customer_100,Retail,East
1200,2026-06-14,2,111,1.1,4.4,Delayed,2945.57,813.92,705.76,108.16,13.29,0,2026-06-18,Bengaluru Hub,South,Karnataka,Customer_111,Retail,West
1201,2025-10-23,3,104,2.7,2.7,Delivered,1241.7,456.36,309.86,146.5,32.1,1,2025-10-25,Chennai Hub,South,Tamil Nadu,Customer_104,E-commerce,South
1202,2026-01-02,3,15,2.7,7.2,Delayed,1448.41,336.84,262.96,73.88,21.93,0,2026-01-09,Chennai Hub,South,Tamil Nadu,Customer_015,Retail,South
1203,2026-05-19,6,14,4.9,6.4,Delayed,1045.73,307.77,231.18,76.59,24.89,0,2026-05-25,Pune Hub,West,Maharashtra,Customer_014,Retail,West
1204,2025-08-25,1,27,2.7,5.2,Delayed,2910.75,318.67,231.45,87.22,27.37,0,2025-08-30,Hyderabad Hub,South,Telangana,Customer_027,Retail,North
1205,2025-08-09,8,85,3.5,3.5,Delivered,704.79,256.12,194.23,61.89,24.16,1,2025-08-12,Ahmedabad Hub,West,Gujarat,Customer_085,Retail,South
1206,2026-06-19,6,9,5.0,5.0,Delivered,1286.15,1098.57,742.15,356.42,32.44,1,2026-06-24,Pune Hub,West,Maharashtra,Customer_009,E-commerce,South
1207,2025-08-09,3,20,2.0,2.0,Delivered,3560.05,1158.51,676.18,482.33,41.63,1,2025-08-11,Chennai Hub,South,Tamil Nadu,Customer_020,Retail,West
1208,2026-06-12,7,79,2.5,2.5,Delivered,1522.68,550.01,428.21,121.8,22.15,1,2026-06-14,Kolkata Hub,East,West Bengal,Customer_079,E-commerce,East
1209,2026-02-22,2,57,2.6,2.6,Delivered,169.06,124.57,94.82,29.75,23.88,1,2026-02-24,Bengaluru Hub,South,Karnataka,Customer_057,Retail,South
1210,2026-04-15,6,144,1.4,1.4,Delivered,637.6,885.44,580.58,304.86,34.43,1,2026-04-16,Pune Hub,West,Maharashtra,Customer_144,Retail,West
1211,2026-03-19,6,100,2.9,2.9,Delivered,2575.41,1282.88,956.32,326.56,25.46,1,2026-03-21,Pune Hub,West,Maharashtra,Customer_100,Retail,East
1212,2026-02-01,8,75,4.5,4.5,Delivered,2483.42,397.79,235.31,162.48,40.85,1,2026-02-05,Ahmedabad Hub,West,Gujarat,Customer_075,Wholesale,South
1213,2025-11-24,7,136,4.1,4.1,Delivered,5063.95,559.83,443.93,115.9,20.7,1,2025-11-28,Kolkata Hub,East,West Bengal,Customer_136,Retail,South
1214,2026-06-01,7,67,4.5,4.5,Delivered,474.58,1119.48,639.56,479.92,42.87,1,2026-06-05,Kolkata Hub,East,West Bengal,Customer_067,Retail,South
1215,2025-12-15,7,19,2.5,7.2,Delayed,3533.39,290.67,271.42,19.25,6.62,0,2025-12-22,Kolkata Hub,East,West Bengal,Customer_019,E-commerce,South
1216,2025-09-30,8,105,2.0,2.0,Cancelled,0.0,0.0,0.0,0.0,0.0,0,,Ahmedabad Hub,West,Gujarat,Customer_105,Enterprise,South
1217,2026-06-18,1,11,5.7,7.5,Delayed,1136.81,1670.05,1215.76,454.29,27.2,0,2026-06-25,Hyderabad Hub,South,Telangana,Customer_011,Retail,West
1218,2025-08-28,3,51,3.4,3.4,Delivered,1112.21,870.24,655.26,214.98,24.7,1,2025-08-31,Chennai Hub,South,Tamil Nadu,Customer_051,Enterprise,West
1219,2025-08-28,3,126,1.4,1.4,Delivered,1866.25,689.01,536.38,152.63,22.15,1,2025-08-29,Chennai Hub,South,Tamil Nadu,Customer_126,E-commerce,West
1220,2026-04-30,5,80,6.0,6.0,Delivered,2982.15,555.04,437.45,117.59,21.19,1,2026-05-06,Delhi Hub,North,Delhi,Customer_080,Retail,West
1221,2025-12-16,8,54,3.1,3.1,Delivered,499.85,417.28,304.69,112.59,26.98,1,2025-12-19,Ahmedabad Hub,West,Gujarat,Customer_054,Enterprise,East
1222,2026-03-26,1,17,1.0,1.0,Delivered,2393.76,734.35,517.73,216.62,29.5,1,2026-03-27,Hyderabad Hub,South,Telangana,Customer_017,Retail,South
1223,2026-06-28,5,24,4.8,4.8,In Transit,466.78,1082.47,623.65,458.82,42.39,,,Delhi Hub,North,Delhi,Customer_024,E-commerce,South
1224,2025-08-14,5,145,1.0,1.0,Delivered,2743.06,2139.07,1427.41,711.66,33.27,1,2025-08-15,Delhi Hub,North,Delhi,Customer_145,Retail,South
1225,2026-06-10,5,48,3.5,3.5,Delivered,1414.06,287.37,186.38,100.99,35.14,1,2026-06-13,Delhi Hub,North,Delhi,Customer_048,E-commerce,East
1226,2025-12-28,8,84,4.1,4.1,Delivered,593.16,827.45,459.64,367.81,44.45,1,2026-01-01,Ahmedabad Hub,West,Gujarat,Customer_084,Retail,West
1227,2025-12-17,4,7,3.9,3.9,Delivered,1353.87,491.46,305.39,186.07,37.86,1,2025-12-20,Mumbai Hub,West,Maharashtra,Customer_007,Retail,North
1228,2026-06-21,5,142,4.9,4.9,Delivered,349.37,733.55,539.76,193.79,26.42,1,2026-06-25,Delhi Hub,North,Delhi,Customer_142,Retail,South
1229,2026-01-07,6,11,4.3,4.3,Delivered,924.27,222.74,139.45,83.29,37.39,1,2026-01-11,Pune Hub,West,Maharashtra,Customer_011,Retail,West
1230,2025-12-02,2,12,5.2,5.2,Delivered,2010.17,1346.03,751.61,594.42,44.16,1,2025-12-07,Bengaluru Hub,South,Karnataka,Customer_012,Enterprise,West
1231,2026-01-04,6,110,3.1,6.7,Delayed,4656.98,398.79,357.11,41.68,10.45,0,2026-01-10,Pune Hub,West,Maharashtra,Customer_110,Retail,South
1232,2025-07-07,6,133,2.7,4.4,Returned,1283.44,439.87,423.01,16.86,3.83,0,2025-07-11,Pune Hub,West,Maharashtra,Customer_133,Retail,West
1233,2025-11-10,3,133,2.8,6.1,Delayed,2105.52,861.99,617.59,244.4,28.35,0,2025-11-16,Chennai Hub,South,Tamil Nadu,Customer_133,Retail,West
1234,2026-02-20,4,128,4.7,4.7,Delivered,2177.6,260.72,197.89,62.83,24.1,1,2026-02-24,Mumbai Hub,West,Maharashtra,Customer_128,Enterprise,West
1235,2025-08-14,8,148,2.5,2.5,Delivered,836.61,418.39,313.47,104.92,25.08,1,2025-08-16,Ahmedabad Hub,West,Gujarat,Customer_148,E-commerce,South
1236,2026-05-10,5,54,4.1,4.1,Delivered,1933.35,498.24,351.38,146.86,29.48,1,2026-05-14,Delhi Hub,North,Delhi,Customer_054,Enterprise,East
1237,2026-03-06,3,55,2.3,2.3,Delivered,127.45,69.28,38.87,30.41,43.89,1,2026-03-08,Chennai Hub,South,Tamil Nadu,Customer_055,E-commerce,West
1238,2025-07-31,1,79,2.3,2.3,Delivered,197.15,249.03,195.74,53.29,21.4,1,2025-08-02,Hyderabad Hub,South,Telangana,Customer_079,E-commerce,East
1239,2025-07-23,1,90,4.5,6.5,Delayed,921.03,453.73,306.1,147.63,32.54,0,2025-07-29,Hyderabad Hub,South,Telangana,Customer_090,E-commerce,South
1240,2025-12-07,8,97,3.7,3.7,Delivered,543.9,336.78,245.8,90.98,27.01,1,2025-12-10,Ahmedabad Hub,West,Gujarat,Customer_097,E-commerce,West
1241,2026-06-28,3,127,1.0,1.0,Delivered,2303.58,910.59,674.71,235.88,25.9,1,2026-06-29,Chennai Hub,South,Tamil Nadu,Customer_127,Wholesale,North
1242,2025-12-05,2,30,2.3,2.3,Delivered,2551.45,655.11,515.42,139.69,21.32,1,2025-12-07,Bengaluru Hub,South,Karnataka,Customer_030,Retail,South
1243,2025-08-08,8,24,1.0,1.0,Delivered,279.13,127.69,100.48,27.21,21.31,1,2025-08-09,Ahmedabad Hub,West,Gujarat,Customer_024,E-commerce,South
1244,2025-09-20,3,131,2.8,4.4,Delayed,1129.44,333.36,247.6,85.76,25.73,0,2025-09-24,Chennai Hub,South,Tamil Nadu,Customer_131,E-commerce,East
1245,2026-06-21,3,122,2.9,6.2,Delayed,573.52,221.14,153.7,67.44,30.5,0,2026-06-27,Chennai Hub,South,Tamil Nadu,Customer_122,Enterprise,North
1246,2026-03-15,4,100,2.7,2.7,Delivered,4048.7,407.03,265.69,141.34,34.72,1,2026-03-17,Mumbai Hub,West,Maharashtra,Customer_100,Retail,East
1247,2026-01-22,8,71,4.5,4.5,Delivered,1002.46,613.24,480.69,132.55,21.61,1,2026-01-26,Ahmedabad Hub,West,Gujarat,Customer_071,Wholesale,North
1248,2025-09-15,1,150,3.7,3.7,Delivered,906.15,1087.93,795.27,292.66,26.9,1,2025-09-18,Hyderabad Hub,South,Telangana,Customer_150,Retail,South
1249,2025-07-12,1,14,5.9,5.9,Delivered,760.7,300.58,233.85,66.73,22.2,1,2025-07-17,Hyderabad Hub,South,Telangana,Customer_014,Retail,West
1250,2026-04-21,5,48,3.8,3.8,Delivered,1047.92,800.47,483.81,316.66,39.56,1,2026-04-24,Delhi Hub,North,Delhi,Customer_048,E-commerce,East
1251,2026-02-09,6,29,3.8,3.8,Delivered,4721.71,406.21,230.32,175.89,43.3,1,2026-02-12,Pune Hub,West,Maharashtra,Customer_029,E-commerce,East
1252,2025-07-13,8,50,3.5,3.5,Delivered,576.86,81.46,45.31,36.15,44.38,1,2025-07-16,Ahmedabad Hub,West,Gujarat,Customer_050,Retail,North
1253,2025-08-15,3,138,2.9,2.9,Delivered,558.64,444.79,252.56,192.23,43.22,1,2025-08-17,Chennai Hub,South,Tamil Nadu,Customer_138,Wholesale,West
1254,2025-12-02,8,27,2.5,2.5,Delivered,274.04,443.56,337.23,106.33,23.97,1,2025-12-04,Ahmedabad Hub,West,Gujarat,Customer_027,Retail,North
1255,2025-10-21,3,79,2.9,7.0,Delayed,4493.46,337.09,299.74,37.35,11.08,0,2025-10-28,Chennai Hub,South,Tamil Nadu,Customer_079,E-commerce,East
1256,2026-02-18,2,96,3.0,3.0,Delivered,821.77,328.09,255.68,72.41,22.07,1,2026-02-21,Bengaluru Hub,South,Karnataka,Customer_096,E-commerce,East
1257,2025-07-17,8,137,3.1,3.1,Delivered,1039.51,541.77,353.31,188.46,34.79,1,2025-07-20,Ahmedabad Hub,West,Gujarat,Customer_137,E-commerce,West
1258,2026-06-25,7,71,3.9,3.9,Delivered,1917.44,981.06,653.85,327.21,33.35,1,2026-06-28,Kolkata Hub,East,West Bengal,Customer_071,Wholesale,North
1259,2026-02-08,7,80,3.5,3.5,Delivered,178.55,418.46,250.08,168.38,40.24,1,2026-02-11,Kolkata Hub,East,West Bengal,Customer_080,Retail,West
1260,2026-06-19,1,81,2.6,2.6,Delivered,1490.06,923.71,609.91,313.8,33.97,1,2026-06-21,Hyderabad Hub,South,Telangana,Customer_081,Enterprise,North
1261,2026-01-04,2,87,2.4,4.5,Delayed,1273.74,339.22,260.88,78.34,23.09,0,2026-01-08,Bengaluru Hub,South,Karnataka,Customer_087,Wholesale,South
1262,2026-06-09,4,8,3.4,3.4,Delivered,2184.96,554.61,390.69,163.92,29.56,1,2026-06-12,Mumbai Hub,West,Maharashtra,Customer_008,Enterprise,North
1263,2026-06-30,5,2,2.2,2.2,In Transit,1334.99,633.0,350.72,282.28,44.59,,,Delhi Hub,North,Delhi,Customer_002,Enterprise,South
1264,2025-12-10,2,123,2.7,2.7,Delivered,2251.36,542.07,356.18,185.89,34.29,1,2025-12-12,Bengaluru Hub,South,Karnataka,Customer_123,Retail,East
1265,2026-05-22,1,121,2.6,5.5,Returned,2904.84,531.16,537.8,-6.64,-1.25,0,2026-05-27,Hyderabad Hub,South,Telangana,Customer_121,Wholesale,North
1266,2025-09-12,4,96,5.9,5.9,Delivered,789.34,871.76,696.19,175.57,20.14,1,2025-09-17,Mumbai Hub,West,Maharashtra,Customer_096,E-commerce,East
1267,2026-02-18,3,93,1.8,1.8,Delivered,3591.14,702.49,522.21,180.28,25.66,1,2026-02-19,Chennai Hub,South,Tamil Nadu,Customer_093,Wholesale,East
1268,2026-02-09,4,3,2.3,2.3,Delivered,1916.58,951.67,594.52,357.15,37.53,1,2026-02-11,Mumbai Hub,West,Maharashtra,Customer_003,Wholesale,South
1269,2026-05-15,6,136,2.6,6.5,Delayed,256.89,522.59,377.76,144.83,27.71,0,2026-05-21,Pune Hub,West,Maharashtra,Customer_136,Retail,South
